Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Carbohydrate digestion and absorption_Homo sapiens_hsa04973,22/45,0.11523200367226748,0.2178256585546733,0,0,1.2522768670309652,2.7059295715071987,PRKCB;PIK3CD;ATP1A3;ATP1A2;PIK3R2;CACNA1D;ATP1B3;PIK3R1;ATP1A1;ATP1B2;SLC2A5;ATP1B1;HK2;PIK3CG;PIK3R5;HK1;HK3;PIK3CA;AKT2;AKT3;AKT1;PLCB2,KEGG_2016
DNA replication_Homo sapiens_hsa03030,18/36,0.12004749315988628,0.2254738172810685,0,0,1.2807377049180326,2.714994669782914,FEN1;RFC3;LIG1;RFC1;RFC2;RPA1;RPA2;POLD3;POLE4;POLA1;POLA2;RNASEH1;MCM3;MCM4;MCM6;SSBP1;POLE;MCM2,KEGG_2016
Propanoate metabolism_Homo sapiens_hsa00640,16/32,0.13810042392891084,0.25772881663166164,0,0,1.2807377049180326,2.5355713996508844,BCKDHA;ACSS3;ACSS2;ACACB;MUT;ACAT2;ACACA;LDHB;HADHA;LDHA;ALDH6A1;SUCLA2;PCCA;DBT;ECHDC1;HIBCH,KEGG_2016
Protein export_Homo sapiens_hsa03060,12/23,0.1408523165603797,0.2612008148872864,0,0,1.3364219529579469,2.619444945374138,SRP19;SEC61A1;SPCS2;SPCS1;HSPA5;SRP72;SRP54;SRP68;SEC61B;SEC62;SRP9;SEC63,KEGG_2016
Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008,40/89,0.1503408956206091,0.27704328564049346,0,0,1.151224903297108,2.181398422763991,POP5;POP1;WDR3;POP4;RPP30;HEATR1;NMD3;NXT2;WDR43;FBL;NXF1;XPO1;NOB1;TCOF1;BMS1;DROSHA;RIOK2;RIOK1;UTP14A;MDN1;UTP14C;NOP56;NOP58;REXO1;CSNK2A1;CSNK2A2;WDR75;UTP18;LSG1;TBL3;GNL3L;XRN1;EIF6;DKC1;XRN2;CSNK2B;SBDS;MPHOSPH10;RPP25;NOP10,KEGG_2016
Vibrio cholerae infection_Homo sapiens_hsa05110,24/51,0.1512060968335421,0.276896164826424,0,0,1.2054001928640308,2.2771353580960603,ATP6V1A;SLC12A2;ATP6V1G1;ATP6V1G2;ATP6AP1;ADCY3;PRKCA;TCIRG1;PDIA4;TJP1;SEC61A1;ADCY9;KCNQ1;ATP6V1B2;ATP6V0A2;GNAS;ATP6V1H;SEC61B;PLCG1;PRKACA;ATP6V0D1;PRKACB;ATP6V0A1;TJP2,KEGG_2016
African trypanosomiasis_Homo sapiens_hsa05143,17/35,0.16254533890508824,0.2958123248396948,0,0,1.2441451990632315,2.260360891919092,PRKCG;PRKCB;HBB;APOA1;PRKCA;HBA2;PLCB3;PLCB4;IL1B;GNAQ;FAS;F2RL1;APOL1;PLCB1;THOP1;PLCB2;MYD88,KEGG_2016
Nucleotide excision repair_Homo sapiens_hsa03420,22/47,0.17245913153949907,0.3119168243276125,0,0,1.1989884897104988,2.1073361616140205,RFC3;LIG1;RFC1;RFC2;CETN2;RPA1;RPA2;XPC;RAD23A;RAD23B;DDB2;POLD3;CUL4A;DDB1;POLE4;CDK7;ERCC4;ERCC1;ERCC6;MNAT1;POLE;CUL4B,KEGG_2016
Bile secretion_Homo sapiens_hsa04976,32/71,0.1780379977276135,0.32003149284779603,0,0,1.154467790348649,1.992332349447888,ABCB1;SLC2A1;ATP1A3;ADCY3;AQP4;ATP1A2;ADCY2;SLC4A2;ADCY1;ATP1A1;HMGCR;ADCY8;SLC4A4;ADCY7;SLC4A5;ADCY6;AQP1;ADCY5;SLC9A1;RXRA;CA2;KCNN2;PRKACA;PRKACB;ABCC3;ABCC4;EPHX1;ATP1B3;ATP1B2;ATP1B1;ADCY9;GNAS,KEGG_2016
Amino sugar and nucleotide sugar metabolism_Homo sapiens_hsa00520,22/48,0.2058137606401356,0.3677038528509739,0,0,1.17400956284153,1.8558550557596731,GPI;GALT;CMAS;PMM1;GFPT2;GFPT1;RENBP;HK2;HK1;HK3;CYB5R1;UGDH;CYB5R3;UGP2;NAGK;GNPDA1;GMDS;PGM3;GNPNAT1;PGM2;NANS;PGM1,KEGG_2016
Fatty acid biosynthesis_Homo sapiens_hsa00061,7/13,0.2072726680820244,0.3680660105941403,0,0,1.3792559899117274,2.1705628956117384,FASN;ACSL6;ACSL4;ACSBG1;ACSL3;ACACB;ACACA,KEGG_2016
Fructose and mannose metabolism_Homo sapiens_hsa00051,15/32,0.2316624176192129,0.4088981226652371,0,0,1.2006915983606556,1.755980320823619,PFKFB2;PFKFB3;TPI1;PMM1;SORD;AKR1B1;HK2;HK1;HK3;PFKL;GMDS;ALDOC;ALDOA;PFKM;PFKP,KEGG_2016
Amoebiasis_Homo sapiens_hsa05146,43/100,0.2374733691349077,0.4166448931528619,0,0,1.1014344262295082,1.583532045219483,RAB5B;RAB5C;LAMA2;ITGB2;HSPB1;PIK3CD;PIK3R2;PIK3R1;LAMC1;ADCY1;PIK3CG;RELA;PIK3R5;CASP3;PRKACA;PRKACB;PRKCG;SERPINB1;ACTN2;PRKCB;ACTN1;FN1;PRKCA;LAMB1;ACTN4;NFKB1;PTK2;SERPINB6;PLCB3;COL3A1;GNAL;PLCB4;COL4A2;PIK3CA;GNAQ;IL1B;GNAS;COL4A5;PLCB1;RAB5A;PLCB2;VCL;RAB7A,KEGG_2016
Cardiac muscle contraction_Homo sapiens_hsa04260,34/78,0.2379597224462905,0.4150130873616852,0,0,1.1165405632618748,1.6029657617348685,RYR2;COX7B;UQCRB;COX4I1;ATP2A2;ATP1A3;ATP1A2;CACNA1D;ATP1A1;CACNA1C;COX7C;SLC8A1;UQCRH;SLC9A1;CACNG7;CACNG8;UQCRFS1;CACNG2;CACNG3;CACNG4;CACNG5;TPM4;TPM2;TPM1;ATP1B3;ATP1B2;ATP1B1;CACNB1;CACNB2;CACNB3;CACNB4;SLC9A6;UQCRQ;UQCRC2,KEGG_2016
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932,63/151,0.2748933946010492,0.4765903231840676,0,0,1.068695038540875,1.3800827557674742,GSK3B;GSK3A;COX7B;IRS1;COX4I1;PRKAG2;PIK3CD;IRS2;COX7C;PRKAG3;PIK3CG;IKBKB;CASP8;AKT2;CASP3;AKT3;LEPR;MLX;AKT1;UQCRFS1;RAC1;MAP3K5;SREBF1;PRKAB2;PRKAB1;ERN1;IL1A;NDUFS8;PIK3CA;IL1B;NDUFS5;UQCRC2;PRKAA1;PRKAA2;NDUFB7;NDUFB10;UQCRB;NDUFB5;NDUFB4;NDUFB1;PIK3R2;PIK3R1;UQCRH;RELA;PIK3R5;MAPK9;BCL2L11;RXRA;NDUFV3;BID;MLXIP;XBP1;JUN;INSR;EIF2AK3;EIF2S1;NFKB1;MLXIPL;ITCH;UQCRQ;CYCS;FAS;MAP3K11,KEGG_2016
Basal transcription factors_Homo sapiens_hsa03022,20/45,0.2750396103375147,0.4740388578170106,0,0,1.1384335154826957,1.4695356945548963,GTF2A1;TAF15;TAF12;GTF2B;TAF10;TAF9;GTF2F1;GTF2E1;TAF6L;CDK7;TAF7;GTF2IRD1;TAF6;TAF9B;MNAT1;TAF4;TAF3;TAF2;GTF2I;TAF1,KEGG_2016
Cysteine and methionine metabolism_Homo sapiens_hsa00270,20/45,0.2750396103375147,0.4712667007537533,0,0,1.1384335154826957,1.4695356945548963,MPST;DNMT1;AHCYL2;AHCYL1;GOT1;MDH1;MDH2;GSS;GOT2;DNMT3A;APIP;MAT2B;SDSL;SRM;LDHB;LDHA;GCLC;MAT2A;GCLM;ENOPH1,KEGG_2016
Butirosin and neomycin biosynthesis_Homo sapiens_hsa00524,3/5,0.30096857879498506,0.5126964743426199,0,0,1.536885245901639,1.845414050821174,HK3;HK2;HK1,KEGG_2016
Peroxisome_Homo sapiens_hsa04146,35/83,0.3160507571931973,0.5352767159399238,0,0,1.0801402330634011,1.2441621784042076,ABCD3;MVK;ECI2;HSD17B4;PRDX5;PRDX1;PMVK;HACL1;DECR2;ABCD1;HMGCLL1;NUDT12;PEX16;ACOT8;PEX19;IDH1;ECH1;IDH2;ACSL6;ACSL4;PEX10;ACSL3;PEX1;SOD2;PEX14;SOD1;PEX5L;ACOX2;PEX3;ACOX1;PEX5;CAT;AGPS;ACOX3;PEX11G,KEGG_2016
Sulfur relay system_Homo sapiens_hsa04122,5/10,0.3429928558651717,0.5775684297039961,0,0,1.2807377049180326,1.3704478232768111,MPST;CTU2;CTU1;MOCS2;MOCS3,KEGG_2016
Collecting duct acid secretion_Homo sapiens_hsa04966,12/27,0.34822403755997866,0.5830265314575643,0,0,1.1384335154826957,1.2009440121324426,ATP6V1A;ATP4A;ATP6V1G1;ATP6V1G2;CA2;ATP6V0A2;ATP6V1B2;SLC4A1;TCIRG1;ATP6V0D1;SLC12A7;ATP6V0A1,KEGG_2016
Glutathione metabolism_Homo sapiens_hsa00480,22/52,0.36315074806408026,0.6045634612657701,0,0,1.0837011349306431,1.0977212441881825,GSTM3;G6PD;GGT7;GPX1;RRM2;GPX4;GSTO1;GSTP1;MGST3;GSS;IDH1;GSR;IDH2;OPLAH;PGD;SRM;GGCT;GCLC;RRM2B;LAP3;GCLM;GSTM5,KEGG_2016
Arginine biosynthesis_Homo sapiens_hsa00220,9/20,0.3701621895592519,0.6127543589879142,0,0,1.1526639344262295,1.1455335774948538,GLUD1;GOT1;NOS3;GPT2;GOT2;NOS1;GLUL;ASS1;GLS,KEGG_2016
Alzheimer's disease_Homo sapiens_hsa05010,68/168,0.37872006911564543,0.6233987654544051,0,0,1.0367876658860264,1.0066772273988844,APP;GSK3B;COX7B;COX4I1;ATP2A2;IDE;COX7C;CASP9;PPP3CA;PPP3CB;CASP8;PPP3CC;CASP3;CAPN2;UQCRFS1;CAPN1;NOS1;MME;ADAM10;ERN1;ADAM17;PLCB3;NDUFS8;PLCB4;IL1B;NDUFS5;UQCRC2;MAPT;PLCB1;ATF6;PLCB2;GAPDH;NDUFB7;NDUFB10;UQCRB;LRP1;NDUFB5;NDUFB4;PSEN2;ITPR1;ITPR2;NDUFB1;CACNA1D;ITPR3;CACNA1C;PSEN1;UQCRH;GRIN2A;MAPK1;NDUFV3;APOE;FADD;APBB1;BID;SNCA;MAPK3;BAD;EIF2AK3;GRIN2B;GRIN2D;GRIN1;CDK5;UQCRQ;GNAQ;CYCS;FAS;CALM2;CDK5R1,KEGG_2016
Citrate cycle (TCA cycle)_Homo sapiens_hsa00020,13/30,0.3794321282536254,0.6210816401023029,0,0,1.1099726775956285,1.075651815504987,FH;PDHA1;MDH1;MDH2;IDH1;IDH2;ACLY;PC;SUCLA2;ACO1;DLAT;ACO2;PCK2,KEGG_2016
Vitamin B6 metabolism_Homo sapiens_hsa00750,3/6,0.4357766316150148,0.7093475170177741,0,0,1.2807377049180326,1.0638133705427095,PDXK;PSAT1;PNPO,KEGG_2016
Glycerolipid metabolism_Homo sapiens_hsa00561,24/59,0.4466615577411167,0.7230488199897634,0,0,1.0419560989163656,0.8397688031366961,DGKG;AGPAT5;DGKD;DGAT1;DGKB;DGKA;AKR1A1;AKR1B1;MBOAT2;DGKZ;AGPAT3;AGPAT4;ALDH3A2;GPAM;DGKQ;LPIN1;ALDH7A1;LPIN2;MGLL;DGKI;LPIN3;DGKH;ALDH9A1;PNPLA2,KEGG_2016
Glycerophospholipid metabolism_Homo sapiens_hsa00564,38/95,0.4624006688138412,0.7444142635299751,0,0,1.024590163934426,0.7902904869142418,DGKG;AGPAT5;CDS1;DGKD;LPGAT1;DGKB;DGKA;CHAT;LPCAT1;PLD1;PLA2G6;AGPAT3;PLD2;AGPAT4;PTDSS2;PTDSS1;CEPT1;PCYT1B;PCYT1A;PCYT2;PNPLA7;MBOAT7;PLA2G4C;PLA2G4A;MBOAT2;GPCPD1;DGKZ;GPAM;ETNK2;DGKQ;LPCAT2;PNPLA6;LPIN1;LPIN2;DGKI;LPIN3;DGKH;CDS2,KEGG_2016
Homologous recombination_Homo sapiens_hsa03440,12/29,0.467412272264523,0.7483704687076789,0,0,1.0599208592425098,0.8061160268221983,MUS81;POLD3;RAD52;BLM;RAD50;EME1;TOP3A;RPA1;RPA2;NBN;SSBP1;BRCA2,KEGG_2016
Vitamin digestion and absorption_Homo sapiens_hsa04977,10/24,0.4721403255404722,0.7518321488225999,0,0,1.0672814207650274,0.8009723336188846,SLC5A6;ABCC1;LMBRD1;SLC52A3;SLC19A3;APOA1;APOA4;APOB;MMACHC;SLC19A1,KEGG_2016
Pertussis_Homo sapiens_hsa05133,30/75,0.4757819797099631,0.7535357840811847,0,0,1.024590163934426,0.7610610199753979,C1R;ITGB2;RELA;GNAI1;GNAI2;C3;MAPK9;IRAK1;CFL2;CASP3;CFL1;CASP1;MAPK1;MAPK3;JUN;TICAM2;IRAK4;FOS;MAPK14;MAPK12;NFKB1;IL1A;MAPK11;IRF3;IL1B;TRAF6;IRF8;ITGA5;CALM2;MYD88,KEGG_2016
Nicotine addiction_Homo sapiens_hsa05033,16/40,0.5102186789019979,0.8037315748294913,0,0,1.024590163934426,0.6894629743891257,GABRB3;GRIA1;GRIA2;GABRB2;SLC32A1;GABRA4;GABRA3;CACNA1B;CACNA1A;GRIN2B;GRIN2D;GRIN1;GRIN2A;SLC17A7;GRIA3;GRIA4,KEGG_2016
2-Oxocarboxylic acid metabolism_Homo sapiens_hsa01210,7/17,0.5195837209020582,0.8141071134989468,0,0,1.0547251687560268,0.6905573880693703,GOT1;IDH1;GPT2;GOT2;IDH2;ACO1;ACO2,KEGG_2016
Galactose metabolism_Homo sapiens_hsa00052,12/30,0.526065674100976,0.8198789495297126,0,0,1.024590163934426,0.6581241991116541,HK3;PFKL;GALT;B4GALT1;UGP2;AKR1B1;PGM2;PFKM;HK2;PGM1;PFKP;HK1,KEGG_2016
ECM-receptor interaction_Homo sapiens_hsa04512,32/82,0.543015381764575,0.841817496597992,0,0,0.9996001599360256,0.6103734826814337,TNXB;ITGB5;LAMA2;ITGB4;TNC;LAMC1;THBS2;VTN;IBSP;SV2B;SV2A;DAG1;SPP1;TNR;ITGB8;ITGA4;ITGA3;GP1BB;FN1;GP1BA;LAMB1;HSPG2;COL4A2;ITGA11;ITGA7;COL4A5;ITGA5;CD47;COL9A2;AGRN;CD44;ITGA9,KEGG_2016
Huntington's disease_Homo sapiens_hsa05016,75/193,0.5478803630247217,0.8448891914012813,0,0,0.995391998640958,0.5989257047874074,COX7B;HIP1;COX4I1;CLTC;CLTB;CLTA;AP2A1;COX7C;AP2A2;BBC3;CASP9;GRM5;CASP8;SIN3A;CREB3L1;CASP3;EP300;UQCRFS1;AP2M1;TGM2;GPX1;PLCB3;PLCB4;CREB1;NDUFS8;NDUFS5;VDAC3;PPIF;TFAM;VDAC2;VDAC1;UQCRC2;HAP1;PLCB1;SLC25A5;TP53;PLCB2;SLC25A4;CREB5;HDAC2;NDUFB7;NDUFB10;UQCRB;DCTN2;DNAH8;NDUFB5;HDAC1;DCTN1;NDUFB4;DCTN4;DNAH6;ITPR1;HTT;NDUFB1;NRF1;UQCRH;POLR2A;NDUFV3;DNAH12;CREBBP;DNAH17;AP2B1;SOD2;GRIN2B;GRIN1;SOD1;REST;UQCRQ;DLG4;SP1;GNAQ;CYCS;TAF4;RCOR1;DNAL1,KEGG_2016
Viral myocarditis_Homo sapiens_hsa05416,23/59,0.5528257871771943,0.8480521237849107,0,0,0.9985412614615172,0.5918477469614061,CXADR;LAMA2;CAV1;ITGB2;HLA-B;HLA-C;HLA-A;ITGAL;HLA-E;CASP9;CASP8;CASP3;DAG1;ABL1;ABL2;CYCS;DMD;FYN;RAC1;BID;EIF4G3;EIF4G2;EIF4G1,KEGG_2016
Sulfur metabolism_Homo sapiens_hsa00920,4/10,0.5933944107775186,0.9055445956136092,0,0,1.024590163934426,0.5347294981038443,MPST;IMPAD1;CYCS;PAPSS1,KEGG_2016
TGF-beta signaling pathway_Homo sapiens_hsa04350,32/84,0.6110891946243956,0.9277157203365176,0,0,0.9758001561280248,0.4805936271299739,BMPR2;ROCK1;ZFYVE9;CUL1;ACVR1B;LTBP1;PPP2CA;PPP2R1A;MYC;EP300;MAPK1;E2F4;SKP1;MAPK3;ACVR1;TGIF1;CREBBP;TGIF2;SMURF2;SMURF1;SMAD5;TGFBR1;ACVR2A;TGFBR2;RBL1;ZFYVE16;TFDP1;RPS6KB1;SP1;ID2;ID4;ID3,KEGG_2016
Nicotinate and nicotinamide metabolism_Homo sapiens_hsa00760,11/29,0.6176453708040588,0.9328355342556146,0,0,0.9715941209723006,0.4681537078402483,NT5C;NADK2;NNMT;PNP;NMNAT1;NAPRT;NAMPT;ENPP1;NT5C2;NADK;NUDT12,KEGG_2016
Alcoholism_Homo sapiens_hsa05034,68/179,0.6411661597925231,0.9633932554831244,0,0,0.9730744573678908,0.4324991306515701,ATF2;HDAC10;HDAC11;ARAF;PPP1CB;PPP1CC;CREB3L1;PRKACA;SLC18A1;MAP2K1;H2AFY;H2AFX;PDYN;CREB1;RAF1;SOS1;SOS2;CREB5;SHC4;HDAC4;HDAC5;SHC2;HDAC2;SHC3;MAOB;ATF6B;SHC1;MAOA;HDAC1;HDAC9;HDAC6;GNAI1;CAMKK1;ADCY5;HDAC7;GNAI2;CAMKK2;GRIN2A;GNG3;GNG2;HIST2H4B;GNG5;GNG4;GNG7;NPY;MAPK1;DRD1;MAPK3;NTRK2;H3F3A;BRAF;GNG12;GRIN2B;GRIN2D;GRIN1;PPP1CA;GNAO1;H2AFY2;TH;PKIA;GNB2;CAMK4;GNB1;PPP1R1B;GNAS;GRB2;KRAS;CALM2,KEGG_2016
"Phenylalanine, tyrosine and tryptophan biosynthesis_Homo sapiens_hsa00400",2/5,0.6462783963268484,0.9661202557335028,0,0,1.024590163934426,0.4472591331631553,GOT1;GOT2,KEGG_2016
"Alanine, aspartate and glutamate metabolism_Homo sapiens_hsa00250",13/35,0.6524791647000457,0.9704385546046366,0,0,0.9514051522248244,0.4062272345770492,GOT1;GAD1;GPT2;GFPT2;CAD;GFPT1;GOT2;ASS1;GLS;ALDH4A1;GLUD1;RIMKLA;GLUL,KEGG_2016
Terpenoid backbone biosynthesis_Homo sapiens_hsa00900,8/22,0.6778910411765541,1.0,0,0,0.9314456035767512,0.3621169059106208,NUS1;MVK;HMGCS1;FNTA;PMVK;MVD;HMGCR;ACAT2,KEGG_2016
Pyrimidine metabolism_Homo sapiens_hsa00240,39/105,0.6893582054415696,1.0,0,0,0.9514051522248244,0.3539172472638272,NT5C2;AK9;TYMP;NME1-NME2;NT5C;POLD3;PNP;POLR2A;TWISTNB;UPP1;POLE;DUT;RRM2;ENTPD3;TXNRD3;ENTPD4;POLR3GL;CAD;CTPS2;NME3;CTPS1;NME4;DCK;UCKL1;NME1;POLE4;POLA1;UCK2;POLA2;UCK1;RRM2B;POLR1A;POLR3C;DPYD;POLR3E;CMPK1;POLR3G;UMPS;DCTPP1,KEGG_2016
Fatty acid degradation_Homo sapiens_hsa00071,16/44,0.6949249576099747,1.0,0,0,0.9314456035767512,0.3390009444010201,ECI2;ACSL6;ACSL4;ACSL3;ADH7;ACAT2;ADH5;ALDH3A2;ADH4;HADHA;ACOX1;ACSBG1;ACOX3;HADH;ALDH7A1;ALDH9A1,KEGG_2016
Folate biosynthesis_Homo sapiens_hsa00790,5/14,0.6954377754896643,1.0,0,0,0.9148126463700234,0.3322725217045318,QDPR;MOCS2;SPR;ALPL;PTS,KEGG_2016
Glyoxylate and dicarboxylate metabolism_Homo sapiens_hsa00630,10/28,0.7066085821825018,1.0,0,0,0.9148126463700234,0.3176946706556887,GRHPR;MDH1;PCCA;MDH2;CAT;ACO1;ACO2;GLUL;MUT;ACAT2,KEGG_2016
Nitrogen metabolism_Homo sapiens_hsa00910,6/17,0.7089457434139599,1.0,0,0,0.9040501446480232,0.3109718064917973,GLUD1;CA1;CA3;CA2;CA9;GLUL,KEGG_2016
Selenocompound metabolism_Homo sapiens_hsa00450,6/17,0.7089457434139599,1.0,0,0,0.9040501446480232,0.3109718064917973,SEPSECS;TXNRD3;MARS;SCLY;SEPHS2;PAPSS1,KEGG_2016
Regulation of autophagy_Homo sapiens_hsa04140,14/39,0.7115079722068652,1.0,0,0,0.9195039932744852,0.3129703390456892,BECN1;GABARAPL2;PRKAA1;PRKAA2;PIK3R4;ATG13;ATG16L2;ATG16L1;ULK3;ATG4B;ULK2;ULK1;PIK3C3;ATG7,KEGG_2016
Arginine and proline metabolism_Homo sapiens_hsa00330,18/50,0.7185691370787364,1.0,0,0,0.9221311475409836,0.304758215690886,GAMT;MAOB;CKM;GOT1;MAOA;NOS3;CKMT1A;GOT2;CNDP2;SRM;ALDH3A2;ALDH4A1;CARNS1;NOS1;LAP3;CKB;ALDH7A1;ALDH9A1,KEGG_2016
beta-Alanine metabolism_Homo sapiens_hsa00410,11/31,0.7191436003105864,1.0,0,0,0.9089106292966684,0.2996625800077519,ALDH3A2;HADHA;ALDH6A1;GAD1;CARNS1;DPYD;ALDH7A1;HIBCH;SRM;CNDP2;ALDH9A1,KEGG_2016
Biosynthesis of unsaturated fatty acids_Homo sapiens_hsa01040,8/23,0.7328178751724871,1.0,0,0,0.8909479686386315,0.2769583686245233,HADHA;ACOT7;ELOVL5;SCD;ACOX1;SCD5;TECR;ACOX3,KEGG_2016
Other glycan degradation_Homo sapiens_hsa00511,6/18,0.7666602166231536,1.0,0,0,0.8538251366120218,0.22687122512690436,NEU3;FUCA2;MAN2C1;GBA2;HEXDC;ENGASE,KEGG_2016
Histidine metabolism_Homo sapiens_hsa00340,8/24,0.7809463745911058,1.0,0,0,0.8538251366120218,0.2111072353101188,ALDH3A2;MAOB;MAOA;CARNS1;HNMT;ALDH7A1;CNDP2;ALDH9A1,KEGG_2016
ABC transporters_Homo sapiens_hsa02010,15/44,0.7950978854959354,1.0,0,0,0.8732302533532041,0.2002230045209381,ABCA1;ABCC3;ABCA2;ABCC4;ABCC1;ABCD3;ABCB1;ABCB6;ABCA5;ABCC8;ABCC5;ABCA3;TAP2;TAP1;ABCD1,KEGG_2016
PPAR signaling pathway_Homo sapiens_hsa03320,24/69,0.8014932473915789,1.0,0,0,0.8909479686386315,0.19714783671751515,PDPK1;SCD5;APOA2;ACSL6;ILK;APOA1;DBI;ACSL4;ACSL3;SORBS1;APOA5;FABP3;RXRA;ACOX2;ACOX1;SCD;FABP7;OLR1;ACSBG1;ACOX3;PLIN1;RXRG;SLC27A4;PCK2,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,51/142,0.8024520729110988,1.0,0,0,0.91996652043408,0.20246912786306326,CNTNAP2;CNTNAP1;ITGB2;F11R;ITGAL;PVR;PTPRF;SPN;CDH2;MPZ;CLDN23;ITGB8;NRCAM;CD34;NEO1;ITGA4;HLA-B;HLA-C;HLA-A;HLA-E;CLDN11;CLDN5;CLDN10;MAG;VCAN;PECAM1;CD226;ITGA9;NLGN3;CD274;NLGN1;NLGN2;SELPLG;SDC2;SDC3;NCAM1;NCAM2;CD99;MPZL1;CD276;LRRC4B;JAM3;CADM3;CADM1;NEGR1;L1CAM;OCLN;NFASC;PTPRC;ESAM;SIGLEC1,KEGG_2016
Hedgehog signaling pathway_Homo sapiens_hsa04340,17/50,0.8088712074681969,1.0,0,0,0.8709016393442623,0.18473180135848366,GSK3B;CSNK1G3;FBXW11;CSNK1A1;CSNK1D;LRP2;GLI1;GLI3;GLI2;STK36;SUFU;RAB23;BTRC;PRKACA;PRKACB;CSNK1G2;CSNK1G1,KEGG_2016
Synthesis and degradation of ketone bodies_Homo sapiens_hsa00072,3/10,0.8167964694702503,1.0,0,0,0.7684426229508196,0.15550614846284233,HMGCS1;HMGCLL1;ACAT2,KEGG_2016
"Valine, leucine and isoleucine degradation_Homo sapiens_hsa00280",16/48,0.8311117384340306,1.0,0,0,0.8538251366120218,0.15794999193119375,BCKDHA;MCCC2;HMGCS1;MCCC1;MUT;ACAT2;ALDH3A2;HADHA;ALDH6A1;PCCA;DBT;HADH;HMGCLL1;ALDH7A1;HIBCH;ALDH9A1,KEGG_2016
Primary immunodeficiency_Homo sapiens_hsa05340,12/37,0.8396797121952337,1.0,0,0,0.8307487815684537,0.14516068469916604,DCLRE1C;PTPRC;LCK;RFX5;RFXAP;BLNK;TAP2;BTK;TAP1;IKBKG;JAK3;UNG,KEGG_2016
Antigen processing and presentation_Homo sapiens_hsa04612,26/77,0.8574453263252472,1.0,0,0,0.8649137747498403,0.1330218888192547,HSP90AB1;CTSL;PDIA3;CD74;HSPA8;HSP90AA1;HSPA5;NFYA;HSPA4;NFYC;HSPA6;TAP2;HLA-B;TAP1;HLA-C;HLA-A;HSPA2;HLA-E;CREB1;PSME3;RFX5;CANX;RFXAP;PSME2;CALR;HSPA1A,KEGG_2016
Basal cell carcinoma_Homo sapiens_hsa05217,18/55,0.8647677445608704,1.0,0,0,0.838301043219076,0.12180037290557742,APC2;GSK3B;TCF7L2;FZD3;AXIN1;FZD9;AXIN2;GLI1;GLI3;GLI2;APC;STK36;SUFU;DVL1;DVL2;DVL3;CTNNB1;TP53,KEGG_2016
Cytosolic DNA-sensing pathway_Homo sapiens_hsa04623,21/64,0.8759374899345982,1.0,0,0,0.840484118852459,0.11133098790482196,RIPK3;CHUK;DDX58;POLR3GL;TREX1;ADAR;RELA;NFKB1;IKBKB;MAVS;TBK1;IRF3;POLR3C;IL1B;POLR3E;CASP1;POLR3G;RIPK1;IKBKG;IKBKE;NFKBIB,KEGG_2016
Jak-STAT signaling pathway_Homo sapiens_hsa04630,55/158,0.8807302314584304,1.0,0,0,0.891652832537871,0.11324339354039173,CDKN1A;FHL1;MPL;PIK3CD;PIK3CG;CCND3;CCND2;MYC;AKT2;AKT3;LEPR;AKT1;EP300;JAK2;JAK3;IL13RA1;JAK1;PIAS4;IFNAR2;PIAS3;IL4R;IFNGR1;IFNGR2;LIFR;TYK2;OSMR;PIAS2;PIAS1;PIK3CA;IL6ST;RAF1;SOS1;SOS2;IRF9;IFNAR1;CTF1;PIK3R2;PIK3R1;PIK3R5;SOCS6;MCL1;STAT5A;STAT5B;CREBBP;IL10RB;STAT1;STAT2;STAT3;PTPN11;STAM;MTOR;GFAP;GRB2;PTPN6;PTPN2,KEGG_2016
Pantothenate and CoA biosynthesis_Homo sapiens_hsa00770,5/18,0.8913984683928455,1.0,0,0,0.7115209471766849,0.08179910681016611,PANK4;PANK2;DPYD;ENPP1;COASY,KEGG_2016
Fatty acid metabolism_Homo sapiens_hsa01212,15/48,0.8968317565678985,1.0,0,0,0.8004610655737704,0.08715980154167788,ELOVL5;TECR;SCD5;ACSL6;ACSL4;ACSL3;ACACA;ACAT2;HADHA;SCD;ACOX1;FASN;ACSBG1;ACOX3;HADH,KEGG_2016
Aminoacyl-tRNA biosynthesis_Homo sapiens_hsa00970,21/66,0.9098507180742229,1.0,0,0,0.8150149031296572,0.07699832025473484,CARS;YARS;DARS;WARS;VARS;TARSL2;SARS;TARS;EPRS;HARS2;NARS;SEPSECS;SARS2;QARS;RARS;MARS;GARS;HARS;IARS;FARSA;AARS,KEGG_2016
Type I diabetes mellitus_Homo sapiens_hsa04940,13/43,0.9120636820625609,1.0,0,0,0.7743995425085779,0.0712799656162919,PTPRN2;PTPRN;GAD1;ICA1;HLA-B;HLA-C;HLA-A;HSPD1;HLA-E;IL1A;IL1B;CPE;FAS,KEGG_2016
Ovarian steroidogenesis_Homo sapiens_hsa04913,15/50,0.9295757079455108,1.0,0,0,0.7684426229508196,0.05611707860200875,INSR;PLA2G4C;AKR1C3;PLA2G4A;ADCY3;ADCY2;ADCY1;ADCY8;ADCY7;ADCY6;ADCY5;ADCY9;GNAS;PRKACA;PRKACB,KEGG_2016
